DATE,IP SOURCE,OWNER SOURCE,ID SOURCE,IP TARGET,STATE TARGET,TARGET OWNER,ID TARGET,INTRUSION METHOD,SUCCESS,LOG TRACE,VOTES CHANGED
11/05/2020 18:32:20,4.870.485.795,SBUH-187 SUITE BG WLS RCV CENTER,8e:87:0f:ed:cf:15,953.485.379.480,PENNSYLVANIA,CAMBRIA COUNTY,9c:14:39:1d:c3:88,*,U, ,TRUMP: DOWN 9321
11/02/2020 01:49:34,380.17.881.750,POOLS E-LEARNING COMM GB CHINA CENTER HPO-SUITE,9f:09:78:01:5a:45,810.770.718.458,PENNSYLVANIA,LUZERNE COUNTY,64:12:9a:a3:a1:42,CREDENTIALS, , ,TRUMP: DOWN 30952
11/05/2020 18:49:48,173.132.614.458,NETLIN RSV WEB CHINA NET SERVER E-LEARNING,d4:c5:0f:37:5e:33,705.494.317.295,ARIZONA,PINAL COUNTY ELECTION,a4:70:67:6b:e7:47,BOTH,U,Y,TRUMP: DOWN 22429
11/04/2020 07:37:21,131.64.873.506,WLS NETW CH AVHJ-OU,0f:ce:67:59:cc:ed,292.56.354.897,GEORGIA,HOUSTON COUNTY,28:61:e9:8e:39:d5,CREDENTIALS,U, ,TRUMP: DOWN 34666
11/01/2020 07:27:01,813.323.740.894,E-LEARNING WLS LTD LKL-21,72:3b:94:72:4a:d5,185.551.40.823,GEORGIA,ELBERT COUNTY,44:d7:bf:55:c9:7a,BOTH,U, ,TRUMP: DOWN 28807
11/01/2020 17:15:12,167.374.983.89,SWITCHBOARD COMMERCIAL SUITE RU,95:30:9f:c2:7e:69,526.52.786.609,NEVADA,WHITE PINE COUNTY ELECTION,ff:b8:f2:bd:25:2d,FIREWALL,Y,N,TRUMP: DOWN 11614
11/02/2020 22:00:36,513.264.663.495,RCV NETW E-LEARNING SUITE E-LEARNING,17:05:25:97:a0:7d,265.519.977.295,GEORGIA,WHITFIELD COUNTY ELECTION,f3:07:61:84:f7:f6,BOTH,U, ,TRUMP: DOWN 49737
11/03/2020 23:04:43,390.172.144.259,SBUH-187 TECH COMMERCE ADDRESSES ALLOYS NETW NETLIN,88:b8:e4:20:ea:6a,155.937.200.752,MICHIGAN,GRATIOT COUNTY,fc:58:d5:28:85:fb,BOTH,U, ,TRUMP: DOWN 18507
11/04/2020 02:56:21,145.329.786.555,INFORMATION ADDRESSES STATIC SWITCHBOARD,78:db:2d:be:41:7c,335.766.361.287,PENNSYLVANIA,WESTMORELAND COUNTY,f7:c0:b4:1a:1f:fc,CREDENTIALS, ,Y,TRUMP: DOWN 35904
11/01/2020 20:32:58,880.113.593.880,CENTER GMBH SINGNET NETLIN POOLS CENTER CELLNAM,6a:b3:e8:37:68:7d,346.313.106.422,PENNSYLVANIA,BRADFORD COUNTY ELECTION,56:fb:ff:18:ad:78,BOTH, , ,TRUMP: DOWN 43411
11/05/2020 21:39:58,289.250.811.507,RU DATA,81:12:8d:f1:e9:bd,581.587.628.142,PENNSYLVANIA,LAWRENCE COUNTY ELECTION,36:a4:88:85:0f:44,BOTH,U,N,TRUMP: DOWN 16967
11/04/2020 05:18:38,131.425.415.610,ONLINE CN IP,0c:59:c7:57:df:18,206.983.839.440,MICHIGAN,GLADWIN COUNTY,ea:74:98:26:27:8c,BOTH,U,Y,TRUMP: DOWN 30909
11/03/2020 05:32:28,131.859.204.407,POOLS KJBHJD LTD ALK-143 LKL-21,75:c4:c7:00:c7:e2,29.496.443.53,GEORGIA,TREUTLEN COUNTY,03:de:25:5d:48:66,FIREWALL,N, ,TRUMP: DOWN 6268
11/03/2020 22:50:53,832.227.818.272,CELLNAM HPO-SUITE SERVER TECHNOLOGY GB ONLINE CHINA,fb:e4:ff:8d:47:36,907.141.6.975,PENNSYLVANIA,COLUMBIA COUNTY ELECTION,f2:3f:53:85:68:a7,*,U, ,TRUMP: DOWN 30568
11/03/2020 21:52:23,23.763.309.484,AVHJ-OU WLS DATA,79:b8:46:bb:77:12,767.107.902.975,ARIZONA,PINAL COUNTY,1e:b0:b5:0a:6d:af,FIREWALL, , ,TRUMP: DOWN 38980
11/05/2020 06:21:29,43.225.705.34,GB DATA ADDRESSES GMBH,df:ca:77:4a:56:e8,635.647.0.783,ARIZONA,GRAHAM COUNTY ELECTION,82:68:68:1e:da:60,BOTH,Y, ,TRUMP: DOWN 36951
11/02/2020 18:42:51,388.572.417.82,POOLS LKL-21,42:fb:29:b3:27:12,3.297.375.12,MICHIGAN,ALLEGAN COUNTY ELECTION,bd:51:85:7b:15:6a,*,Y,Y,TRUMP: DOWN 22002
11/02/2020 16:44:06,69.725.41.445,HPO-SUITE POOLS ALK-143 TECH CELLNAM COMM NET,a9:30:57:95:32:30,550.300.751.395,PENNSYLVANIA,BERKS COUNTY ELECTION,f3:52:b0:10:bc:1b,CREDENTIALS,N, ,TRUMP: DOWN 40880
11/05/2020 07:07:18,596.529.264.240,BEIJING ALLOYS ADDRESSES E-LEARNING GB,ca:1b:a6:2c:f3:ca,125.222.152.831,ARIZONA,PINAL COUNTY ELECTION,e6:15:48:24:e0:60,FIREWALL,N,Y,TRUMP: DOWN 35528
11/05/2020 21:34:52,237.913.115.120,SWITCHBOARD TECHNOLOGY SUITE COMMERCIAL,f8:f3:28:8d:e1:81,813.607.74.809,ARIZONA,YUMA COUNTY ELECTION,41:22:59:be:13:7e,*,N,Y,TRUMP: DOWN 18890
11/01/2020 05:49:41,609.532.315.844,ALK-143 SWITCHBOARD,8a:97:da:ff:0a:1c,1.329.134.181,PENNSYLVANIA,CENTRE COUNTY,17:c6:b3:56:0e:ad,BOTH,U,Y,TRUMP: DOWN 29786
11/04/2020 22:27:47,88.731.255.915,CENTER NETW SWITCHBOARD,5c:50:07:a5:87:d2,805.395.925.894,ARIZONA,APACHE COUNTY ELECTION,78:98:2c:ad:4f:bc,*, ,Y,TRUMP: DOWN 39312
11/03/2020 20:37:41,472.319.742.575,COMMERCE KJBHJD LTD GMBH STATIC TECHNOLOGY COMMERCIAL,5b:4d:b7:19:87:0c,261.498.158.684,NEVADA,MINERAL COUNTY,e3:56:79:e2:13:1e,CREDENTIALS,N, ,TRUMP: DOWN 31113
11/01/2020 04:07:00,663.406.979.405,NETWORK SBUH-187,e5:0c:c9:35:61:e3,161.724.739.306,PENNSYLVANIA,BUCKS COUNTY ELECTION,a5:07:df:70:5d:c7,BOTH, ,Y,TRUMP: DOWN 34990
11/02/2020 04:06:44,568.814.456.106,INFORMATION NETW SBUH-187 JAPAN,2b:c0:18:43:a9:d0,119.660.73.407,MICHIGAN,WAYNE COUNTY,1e:7e:2a:bd:95:a2,BOTH,U, ,TRUMP: DOWN 10032
11/04/2020 23:23:13,343.556.999.21,RU LTD RCV RCV GU,4d:0a:0f:e6:53:9d,955.644.584.764,NEVADA,CHURCHILL COUNTY,ca:c5:34:32:79:4d,FIREWALL, ,Y,TRUMP: DOWN 20086
11/05/2020 03:30:47,526.578.90.154,ADDRESSES ALK-143 NETWORK SINGNET SINGNET WUHAN,e7:d6:17:1c:88:3c,495.294.479.267,GEORGIA,MERIWETHER COUNTY,41:01:a5:9b:97:5c,CREDENTIALS,U,Y,TRUMP: DOWN 11578
11/05/2020 18:24:11,657.248.541.634,NETW COMM NETWORK,b8:0a:a8:fc:e4:a8,288.753.45.145,ARIZONA,APACHE COUNTY,cb:f1:d7:ec:46:8a,BOTH, , ,TRUMP: DOWN 37373
11/01/2020 11:54:43,634.519.432.999,DATA TECHNOLOGY,ff:56:3d:58:8d:23,902.387.535.681,PENNSYLVANIA,POTTER COUNTY ELECTION,7e:d4:40:6e:d0:d2,BOTH,Y, ,TRUMP: DOWN 30704
11/03/2020 03:05:48,821.847.259.590,RSV ALK-143,bb:ab:96:78:29:d3,270.827.402.818,NEVADA,CLARK COUNTY,4c:74:61:8d:a7:64,FIREWALL,Y,Y,TRUMP: DOWN 4396
11/04/2020 23:52:55,322.676.860.480,CN ADDRESSES COMMERCE SUITE CH TECHNOLOGY HPO-SUITE,17:23:06:a8:7b:9a,175.749.358.854,NEVADA,MINERAL COUNTY,76:93:99:37:87:8e,FIREWALL,U, ,TRUMP: DOWN 18309
11/05/2020 16:02:21,701.877.806.174,LTD STATIC WEB,1b:c3:9a:ae:ab:11,399.257.369.886,ARIZONA,YUMA COUNTY ELECTION,e8:b1:e8:a0:b3:e6,FIREWALL, ,N,TRUMP: DOWN 38033
11/03/2020 23:35:59,665.731.958.260,COMMERCE POOLS IP SUITE,11:2b:a3:96:ee:26,493.209.571.375,ARIZONA,YUMA COUNTY,9a:31:ae:0e:58:b0,FIREWALL,U,N,TRUMP: DOWN 41595
11/03/2020 00:21:58,465.122.451.627,ADDRESSES RCV COMMERCIAL STATIC,f7:17:02:f8:d1:55,428.684.123.32,MICHIGAN,SCHOOLCRAFT COUNTY,14:91:b9:0c:01:8d,*,N,N,TRUMP: DOWN 38116
11/02/2020 22:24:11,878.548.410.534,ALK-143 SUITE SUITE SBUH-187,e9:60:68:06:b2:9d,52.120.144.742,NEVADA,STOREY COUNTY,56:9f:64:b2:37:ee,CREDENTIALS,U, ,TRUMP: DOWN 37459
11/02/2020 12:51:12,835.928.783.182,CENTER ONLINE,32:3f:73:52:5c:d8,925.231.618.348,ARIZONA,SANTA CRUZ COUNTY ELECTION,d5:3b:bd:95:b6:c0,FIREWALL,Y, ,TRUMP: DOWN 40330
11/03/2020 11:37:51,12.752.951.671,GU DATA E-LEARNING BG SUITE LKL-21,ae:87:38:c6:cf:95,86.76.663.128,PENNSYLVANIA,WARREN COUNTY,93:3c:fc:62:29:16,BOTH,N,N,TRUMP: DOWN 23000
11/04/2020 23:06:24,257.784.186.327,WLS COMM,01:23:32:e1:6a:6a,39.228.277.924,GEORGIA,LINCOLN COUNTY,93:73:a1:1d:45:72,*,N,Y,TRUMP: DOWN 9227
11/03/2020 07:51:08,316.321.827.789,RU E-LEARNING,ba:4a:98:cd:4d:22,796.93.471.611,PENNSYLVANIA,FAYETTE COUNTY ELECTION,45:20:d4:74:cd:c3,FIREWALL,N,Y,TRUMP: DOWN 29446
11/03/2020 14:54:26,176.575.836.316,LKL-21 CHINA RCV,df:14:a0:72:a6:bd,729.930.645.841,MICHIGAN,IOSCO COUNTY,a1:b2:d2:5f:78:59,BOTH,U, ,TRUMP: DOWN 34610
11/02/2020 10:04:01,600.249.539.916,E-LEARNING BEIJING NETLIN KJBHJD LTD RSV STATIC ETHN,3d:33:59:b0:90:c3,623.109.671.217,PENNSYLVANIA,MIFFLIN COUNTY,6a:f4:40:c1:f5:26,*,Y,N,TRUMP: DOWN 35338
11/05/2020 05:40:42,769.624.153.973,DATA COMMERCIAL 200 RU ADDRESSES,e1:44:eb:85:60:e6,667.999.620.466,PENNSYLVANIA,MONTGOMERY COUNTY,c5:bd:e8:5c:e1:f3,FIREWALL,Y, ,TRUMP: DOWN 14257
11/01/2020 00:56:11,106.226.376.72,GMBH LKL-21 ALLOYS 200,40:82:89:6d:d5:a0,401.232.425.820,GEORGIA,FLOYD COUNTY ELECTION,71:94:d8:2a:19:f7,BOTH,U, ,TRUMP: DOWN 42727
11/05/2020 01:40:39,298.45.433.771,SBUH-187 WLS,d0:2b:1f:22:41:b1,762.803.138.172,MICHIGAN,LAPEER COUNTY ELECTION,8e:a3:c4:40:bf:05,BOTH,U, ,TRUMP: DOWN 17625
11/04/2020 13:04:52,205.908.19.146,COMMERCE NETLIN MOSCOW NET CHINA,0b:be:db:f8:5c:64,622.127.323.723,GEORGIA,LANIER COUNTY,f1:40:47:d7:18:d1,FIREWALL, , ,TRUMP: DOWN 22047
11/05/2020 22:55:12,47.118.970.486,NETW DATA CELLNAM,59:9a:98:4a:2e:5f,762.370.886.808,MICHIGAN,CLARE COUNTY ELECTION,57:92:88:ff:43:57,BOTH,U,Y,TRUMP: DOWN 15163
11/02/2020 19:51:51,506.56.76.352,TECH RU WLS CHINA COMMERCE RCV COMMERCIAL,97:cf:89:09:6a:f9,742.223.747.419,NEVADA,PERSHING COUNTY,85:2a:44:d5:e0:d2,FIREWALL, ,N,TRUMP: DOWN 29049
11/03/2020 23:43:14,932.202.624.365,RU TECH TECH,74:6e:50:7e:63:07,160.274.766.285,MICHIGAN,GOGEBIC COUNTY ELECTION,f2:b1:d7:83:81:3e,CREDENTIALS,U,Y,TRUMP: DOWN 45042
11/03/2020 08:26:15,939.344.499.248,WUHAN E-LEARNING SERVER CH,69:72:09:d7:49:5f,732.840.872.333,MICHIGAN,MACKINAC COUNTY,89:04:1e:91:7b:75,FIREWALL, ,Y,TRUMP: DOWN 46062
11/05/2020 09:31:17,110.954.576.99,ALK-143 718 RU 718 CENTER TECH TECH,2d:ab:81:3b:29:2d,905.340.500.880,PENNSYLVANIA,LANCASTER COUNTY,74:c7:07:7b:48:90,FIREWALL,U,Y,TRUMP: DOWN 26453
11/04/2020 09:21:40,66.459.254.273,LTD COMMERCIAL,68:cc:80:d8:94:0c,323.186.71.604,NEVADA,ESMERALDA COUNTY,c1:9e:c0:85:68:1c,*,N, ,TRUMP: DOWN 37723
11/01/2020 18:12:52,540.137.2.111,POOLS NETWORK AVHJ-OU,99:13:62:4f:2f:3d,302.627.632.803,PENNSYLVANIA,GREENE COUNTY ELECTION,e5:9f:5a:28:39:be,FIREWALL,N,N,TRUMP: DOWN 3201
11/04/2020 08:00:29,871.758.355.864,COMM ONLINE ADDRESSES SERVER SUITE WLS JAPAN,2e:e1:2b:7e:8d:9a,77.506.921.985,ARIZONA,MOHAVE COUNTY,2d:56:63:da:fb:97,FIREWALL,N,N,TRUMP: DOWN 36689
11/04/2020 03:06:30,881.306.390.116,CH AVHJ-OU RCV SINGNET RCV STATIC NETWORK,c3:95:99:70:16:2a,953.287.687.794,PENNSYLVANIA,MCKEAN COUNTY,bd:2c:e5:cd:f7:17,CREDENTIALS,U, ,TRUMP: DOWN 31582
11/02/2020 00:17:31,857.219.418.365,CN NETLIN GB CELLNAM CELLNAM WUHAN NET,7b:36:e7:e0:ca:7a,482.480.409.44,ARIZONA,GILA COUNTY,99:7d:4c:8e:dd:f5,BOTH,N, ,TRUMP: DOWN 6313
11/01/2020 01:33:36,669.635.551.482,KJBHJD LTD ETHN E-LEARNING,92:24:c9:e3:27:65,896.123.648.542,NEVADA,NYE COUNTY,b1:f4:49:75:64:24,FIREWALL,N,N,TRUMP: DOWN 8466
11/01/2020 15:51:27,918.125.687.485,WLS GMBH HPO-SUITE WEB RU 718,0e:72:43:46:95:d0,601.72.323.988,NEVADA,WHITE PINE COUNTY,4e:5b:3a:4d:57:47,BOTH,N,Y,TRUMP: DOWN 43977
11/05/2020 23:07:37,95.264.389.361,LKL-21 AVHJ-OU,d1:03:35:d0:c8:a8,657.739.312.840,PENNSYLVANIA,SNYDER COUNTY,3a:ab:d0:ce:f9:45,BOTH,Y,Y,TRUMP: DOWN 32502
11/01/2020 14:03:04,801.689.306.104,IP RSV,d0:48:af:35:1e:e6,215.655.642.320,NEVADA,LINCOLN COUNTY ELECTION,9b:06:32:1d:df:1a,BOTH, , ,TRUMP: DOWN 16864
11/04/2020 22:07:30,856.296.644.733,NET LTD COMM HPO-SUITE BEIJING COMMERCIAL,78:73:23:dd:32:c7,997.799.306.555,NEVADA,CHURCHILL COUNTY,d4:40:1e:1a:8d:36,CREDENTIALS,Y,Y,TRUMP: DOWN 41679
11/03/2020 06:05:29,876.909.526.425,RCV AVHJ-OU STATIC WUHAN CHINA,c3:f7:87:8d:48:08,635.547.957.863,PENNSYLVANIA,SULLIVAN COUNTY ELECTION,fe:2b:91:b4:c9:76,BOTH,U,N,TRUMP: DOWN 22488
11/05/2020 16:37:59,274.618.706.708,ONLINE RSV TECH,b4:60:b9:48:2f:d3,854.124.899.917,NEVADA,LANDER COUNTY ELECTION,76:03:2c:57:a4:be,*, ,Y,TRUMP: DOWN 23283
11/05/2020 22:15:20,859.197.3.262,KJBHJD LTD COMMERCE ALLOYS,b1:1d:89:19:9f:10,51.621.36.471,GEORGIA,BURKE COUNTY,f0:d6:9b:c3:e3:38,*,U,Y,TRUMP: DOWN 37230
11/04/2020 20:33:38,776.965.652.463,CENTER WEB SWITCHBOARD BG,28:89:f9:c9:99:f7,458.416.634.776,NEVADA,WASHOE COUNTY ELECTION,24:1e:a9:01:46:d6,*, ,Y,TRUMP: DOWN 16567
11/05/2020 03:13:18,877.968.646.159,TECH WLS SWITCHBOARD TECH,63:59:ae:01:a6:d2,263.606.278.948,ARIZONA,SANTA CRUZ COUNTY,87:99:3a:09:6f:b4,*,Y,Y,TRUMP: DOWN 49068
11/02/2020 17:20:29,616.926.670.903,WLS BEIJING GB COMM COMM INFORMATION,56:ee:24:0e:ce:3c,547.226.434.449,ARIZONA,PIMA COUNTY,68:b7:be:98:14:d3,*,N, ,TRUMP: DOWN 24250
11/02/2020 01:57:23,519.26.1.64,STATIC HPO-SUITE AVHJ-OU 718 BEIJING,ca:ad:1e:2b:58:07,582.42.225.183,PENNSYLVANIA,BERKS COUNTY ELECTION,7d:9d:d5:80:a4:87,FIREWALL,U,N,TRUMP: DOWN 39615
11/02/2020 04:20:47,44.102.241.935,RCV BEIJING TECHNOLOGY ETHN TECHNOLOGY WEB,0e:13:0d:b6:b1:6d,162.871.144.156,MICHIGAN,LAKE COUNTY,92:e6:9e:4b:02:3c,CREDENTIALS,U,Y,TRUMP: DOWN 26053
11/01/2020 06:38:40,293.450.638.558,GB ALK-143 DATA E-LEARNING,d8:af:11:32:ad:3e,864.12.202.421,PENNSYLVANIA,SNYDER COUNTY ELECTION,56:a5:f2:dc:c6:24,BOTH,N,N,TRUMP: DOWN 32618
11/03/2020 18:48:43,17.504.392.474,COMM WUHAN NET,02:1d:92:fb:9d:02,183.552.621.252,PENNSYLVANIA,LYCOMING COUNTY,d9:17:55:9c:7f:b1,BOTH, ,N,TRUMP: DOWN 1861
11/02/2020 23:10:16,560.18.367.306,POOLS STATIC,83:c4:41:c6:5f:a2,339.182.264.626,NEVADA,LINCOLN COUNTY,99:e2:ca:26:b1:ea,FIREWALL,N, ,TRUMP: DOWN 25322
11/05/2020 19:14:58,922.337.951.119,NET BEIJING 200 POOLS CENTER NET NETW,42:05:ce:70:c8:97,993.90.827.397,NEVADA,CHURCHILL COUNTY ELECTION,73:b1:10:25:6c:09,FIREWALL,U,N,TRUMP: DOWN 42323
11/01/2020 10:17:32,302.390.47.895,LTD COMM ETHN GMBH,6c:ab:7a:e7:02:3c,974.841.251.999,MICHIGAN,LAPEER COUNTY ELECTION,fd:f0:2c:a6:f4:3d,CREDENTIALS,N, ,TRUMP: DOWN 41054
11/01/2020 23:19:17,317.28.799.177,KJBHJD LTD LKL-21 CN,d9:75:60:df:59:7f,341.110.293.676,MICHIGAN,MASON COUNTY,3c:eb:b9:06:47:e1,*,N,N,TRUMP: DOWN 43638
11/01/2020 04:29:20,308.731.737.264,GU SERVER WUHAN SINGNET ADDRESSES,59:c6:33:2c:82:b7,20.619.617.956,PENNSYLVANIA,UNION COUNTY,d1:60:03:58:84:9e,BOTH,Y,N,TRUMP: DOWN 33188
11/03/2020 14:41:23,480.944.626.230,LKL-21 GMBH E-LEARNING,ea:cf:ba:f7:3d:e0,195.182.770.308,GEORGIA,TATTNALL COUNTY,ae:20:37:d6:38:eb,BOTH, ,Y,TRUMP: DOWN 8914
11/05/2020 09:15:27,195.354.620.868,RU 718 CH WUHAN,25:cb:26:8f:14:87,561.974.334.907,ARIZONA,NAVAJO COUNTY ELECTION,37:08:e2:5f:bd:10,*,N, ,TRUMP: DOWN 14677
11/02/2020 03:13:42,534.100.578.898,718 DATA KJBHJD LTD GMBH GU RSV AVHJ-OU,71:1f:6d:f3:85:9d,19.705.600.807,ARIZONA,GILA COUNTY ELECTION,43:6d:08:e5:3f:71,*,Y,Y,TRUMP: DOWN 27579
11/04/2020 21:36:06,10.237.710.787,KJBHJD LTD BEIJING,3c:80:9b:46:2a:90,458.184.307.218,ARIZONA,YUMA COUNTY,c1:f1:19:da:26:0d,*,U,Y,TRUMP: DOWN 37365
11/05/2020 16:29:47,144.434.122.442,GB MOSCOW,45:12:2f:2f:70:80,323.236.776.314,NEVADA,PERSHING COUNTY,9f:14:b7:6c:5a:57,CREDENTIALS,N, ,TRUMP: DOWN 25800
11/01/2020 21:37:12,71.348.180.535,TECH CHINA AVHJ-OU GU E-LEARNING WEB,a8:20:23:d4:0b:75,884.550.766.313,PENNSYLVANIA,ADAMS COUNTY ELECTION,16:a3:3f:9c:93:12,*,U,Y,TRUMP: DOWN 8509
11/04/2020 05:09:01,320.146.669.517,CN COMMERCIAL,7b:79:47:7a:54:6e,13.53.738.264,NEVADA,CHURCHILL COUNTY ELECTION,69:b3:1f:10:f3:3b,BOTH,N,Y,TRUMP: DOWN 13846
11/05/2020 18:19:52,591.140.87.239,WEB CELLNAM,f8:0e:57:4a:2b:70,150.581.399.319,NEVADA,WHITE PINE COUNTY,84:80:d7:d0:10:bf,FIREWALL,Y, ,TRUMP: DOWN 13607
11/05/2020 19:59:54,257.554.956.477,BEIJING COMMERCE GU ADDRESSES,2f:55:ad:ea:df:a8,797.752.594.556,PENNSYLVANIA,HUNTINGDON COUNTY,79:22:bd:a4:16:0a,CREDENTIALS,Y,N,TRUMP: DOWN 19628
11/05/2020 03:21:11,517.788.329.220,CELLNAM RSV BEIJING STATIC IP ALLOYS,12:5a:59:92:03:13,786.135.258.887,NEVADA,ELKO COUNTY,dc:09:1f:af:76:50,*,U,N,TRUMP: DOWN 48909
11/02/2020 07:54:20,664.725.396.936,WUHAN SERVER ONLINE 718,40:23:b7:b0:f5:ea,76.459.305.792,GEORGIA,FRANKLIN COUNTY ELECTION,e0:12:d6:4c:bb:c3,FIREWALL,U,N,TRUMP: DOWN 3528
11/03/2020 00:04:44,29.966.578.351,SWITCHBOARD WEB IP,e1:22:b0:ca:8b:c7,741.269.109.117,PENNSYLVANIA,LUZERNE COUNTY,65:36:56:3b:42:89,BOTH,U,N,TRUMP: DOWN 7660
11/05/2020 02:06:29,431.662.729.535,GB COMM GB,f5:02:b0:2f:23:64,195.668.673.778,NEVADA,LANDER COUNTY ELECTION,0a:09:2a:c6:3e:c6,BOTH,N,N,TRUMP: DOWN 46680
11/01/2020 15:21:50,901.4.594.457,COMMERCE RU INFRASTRUCTURE INFORMATION,ed:15:c1:e4:a6:ee,119.222.175.167,GEORGIA,JACKSON COUNTY,70:1f:41:a1:ee:ef,CREDENTIALS,Y,Y,TRUMP: DOWN 34271
11/02/2020 18:51:10,339.702.416.575,GMBH WLS JAPAN,cf:6b:04:2a:0e:d1,637.553.617.15,ARIZONA,GRAHAM COUNTY ELECTION,b1:10:42:d8:07:e7,BOTH,N,N,TRUMP: DOWN 35834
11/02/2020 20:49:34,81.773.480.208,STATIC RU COMMERCIAL SINGNET ALLOYS,8f:fc:f8:7f:31:85,944.184.618.238,PENNSYLVANIA,LUZERNE COUNTY,6f:11:78:7c:56:60,CREDENTIALS,Y,Y,TRUMP: DOWN 23663
11/04/2020 17:19:50,388.690.510.610,RU ETHN POOLS INFORMATION BEIJING COMMERCIAL,f7:68:18:33:ef:f7,372.738.132.638,ARIZONA,GREENLEE COUNTY,7e:03:7a:51:fb:09,*,Y, ,TRUMP: DOWN 41102
11/02/2020 03:24:48,200.537.995.384,SUITE ALK-143 BG,8b:df:8c:3f:dc:a9,925.688.228.458,GEORGIA,HANCOCK COUNTY ELECTION,39:4d:ed:67:51:ad,FIREWALL,N, ,TRUMP: DOWN 3467
11/04/2020 01:35:04,264.100.835.599,WLS COMMERCIAL,c3:65:ee:fa:d9:e0,226.22.264.491,ARIZONA,SANTA CRUZ COUNTY ELECTION,f9:54:eb:ef:da:1f,BOTH,U,N,TRUMP: DOWN 1104
11/03/2020 07:45:28,223.261.15.302,TECH CELLNAM CELLNAM RU CENTER ALLOYS,9a:41:56:3c:eb:b6,219.168.645.451,PENNSYLVANIA,TIOGA COUNTY ELECTION,a2:aa:07:5a:b1:f8,FIREWALL, ,N,TRUMP: DOWN 47943
11/02/2020 08:20:51,333.149.522.381,HPO-SUITE CH COMMERCIAL INFORMATION STATIC POOLS CENTER,74:9b:30:9f:81:ac,997.403.921.96,NEVADA,CLARK COUNTY,db:39:54:23:2e:33,*,U, ,TRUMP: DOWN 33433
11/03/2020 13:32:58,937.29.944.693,TECH CHINA IP STATIC ETHN DATA,f6:fe:32:ad:9d:e4,434.712.765.493,ARIZONA,YUMA COUNTY ELECTION,27:1d:e3:b5:4e:d2,FIREWALL,U,N,TRUMP: DOWN 7833
11/01/2020 11:48:51,262.718.216.648,POOLS SBUH-187 LTD NETWORK,c0:a4:57:51:92:6b,394.640.15.815,PENNSYLVANIA,YORK COUNTY,e9:e1:ee:4c:1e:f3,FIREWALL,Y, ,TRUMP: DOWN 9937
11/03/2020 17:30:22,853.439.964.437,SINGNET E-LEARNING IP TECHNOLOGY ALK-143,d8:c4:f9:7f:eb:6b,420.981.842.354,MICHIGAN,GENESEE COUNTY ELECTION,48:35:30:30:4d:de,CREDENTIALS,N,Y,TRUMP: DOWN 34922
11/01/2020 00:10:20,703.525.863.369,GMBH RU,68:59:c8:d3:85:b5,392.646.64.715,MICHIGAN,BENZIE COUNTY,64:3b:5d:f1:8c:22,FIREWALL, ,Y,TRUMP: DOWN 40162
11/01/2020 18:18:50,965.410.497.36,KJBHJD LTD INFORMATION COMM AVHJ-OU SWITCHBOARD CELLNAM BG,a9:4a:45:cd:22:ce,784.212.76.734,MICHIGAN,MENOMINEE COUNTY ELECTION,f0:19:26:7d:d1:eb,BOTH,Y,N,TRUMP: DOWN 29674
11/04/2020 08:30:50,260.544.627.762,NETWORK SERVER COMMERCIAL ONLINE BG DATA,1e:bc:14:8e:ea:b3,308.832.416.100,NEVADA,ESMERALDA COUNTY ELECTION,c5:49:51:af:26:8d,BOTH,N,N,TRUMP: DOWN 26663
11/01/2020 19:42:01,150.779.711.556,NET LTD NETWORK NETW MOSCOW INFORMATION,04:68:e6:11:70:e3,562.668.753.851,MICHIGAN,INGHAM COUNTY,e8:57:5e:6a:2b:1f,BOTH,U,Y,TRUMP: DOWN 40106
11/03/2020 00:18:27,310.509.54.634,NET ALLOYS LKL-21 CHINA CELLNAM,58:2e:3d:41:1d:2b,267.794.936.568,MICHIGAN,BAY COUNTY ELECTION,5d:bb:3e:13:8e:99,*,U,N,TRUMP: DOWN 21299
11/01/2020 09:32:32,611.267.878.913,ETHN WEB NETLIN RSV SUITE GMBH,a0:bb:01:e0:14:55,269.787.685.46,NEVADA,DOUGLAS COUNTY,56:a0:59:5b:23:03,FIREWALL,Y, ,TRUMP: DOWN 19529
11/03/2020 11:45:26,441.18.788.71,WLS E-LEARNING LKL-21 CH HPO-SUITE RSV,78:5e:8a:fd:14:c3,469.305.52.571,PENNSYLVANIA,SCHUYLKILL COUNTY ELECTION,e2:c5:ce:1d:76:72,CREDENTIALS,Y,Y,TRUMP: DOWN 43970
11/05/2020 06:30:13,294.819.970.109,CH ALK-143 IP POOLS WUHAN,47:a8:27:6f:94:d1,608.742.304.233,NEVADA,ELKO COUNTY ELECTION,1e:26:92:44:db:e2,FIREWALL,Y,N,TRUMP: DOWN 44861
11/01/2020 12:31:12,772.341.389.856,SERVER ALLOYS,59:51:00:c1:4e:a4,654.616.89.815,ARIZONA,GREENLEE COUNTY,bc:1b:19:15:f7:9c,FIREWALL,U, ,TRUMP: DOWN 29020
11/02/2020 20:11:10,852.653.239.455,GMBH WLS COMMERCIAL SINGNET CHINA IP LTD,d6:2f:c6:ab:ef:85,972.906.635.26,ARIZONA,MOHAVE COUNTY,ad:86:dd:67:23:59,FIREWALL,Y,Y,TRUMP: DOWN 16043
